projection_function	clustering_algorithm	n_cubes	perc_overlap	unclustered_samples	num_clusters	num_edges	num_connected_components	std_dev_cluster_sizes	combined_score
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	10	0.25	0	136	189	24	10.326461792346347	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	10	0.5	0	164	540	1	18.062239543396107	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	10	0.75	0	194	4124	1	52.40725680109665	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	15	0.1	3	226	136	121	5.070450883218909	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	15	0.25	0	254	310	68	5.977280439778856	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	15	0.5	0	302	858	5	10.417864776206743	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	15	0.75	0	386	7363	1	25.745433596461865	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	20	0.1	7	320	156	184	3.4827925218134945	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	20	0.25	3	368	390	109	4.489788350567569	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	20	0.5	0	476	1232	12	7.205058813218804	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	20	0.75	0	658	11088	1	17.4403190143254	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	30	0.1	20	462	175	314	2.3057465347910315	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	30	0.25	6	572	543	212	2.8076743461442915	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	30	0.5	0	830	1851	55	4.270923918342765	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	30	0.75	0	1262	18261	3	10.143849254509728	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	50	0.1	71	598	162	454	1.2944051198392488	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	50	0.25	28	792	611	363	1.5162070187146717	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	50	0.5	3	1396	2749	173	2.3653910142837757	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	50	0.75	0	2618	31420	10	5.368464306437724	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	5	0.1	0	527	109	427	4.4409971924427865	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	5	0.25	0	728	415	427	4.590880258197033	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	5	0.5	0	1400	1809	428	5.318904291030518	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	5	0.75	0	4546	24697	428	6.276730049910514	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.1	0	534	131	427	3.3845769714889298	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.25	0	706	407	426	3.953549845437358	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.5	0	1584	2254	426	4.627972920592709	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.75	0	5703	37480	426	5.637153783836268	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.1	3	548	155	425	2.931306229261538	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.25	0	742	472	418	3.001727427726664	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.5	0	1646	2428	423	4.013511591985921	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.75	0	6059	41932	423	5.15860626520719	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.1	7	553	152	418	2.45011042891905	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.25	3	768	494	419	2.7594092108109542	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.5	0	1697	2576	419	3.4708520878602553	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.75	0	6345	45457	422	4.622288454507834	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.1	20	536	161	400	2.393333146660156	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.25	6	772	529	412	2.575432825312603	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.5	0	1730	2694	413	2.7670128995448233	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.75	0	6597	49009	414	3.8208628836720124	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.1	71	497	137	379	1.8474178099394452	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.25	28	735	497	392	1.9905761596017342	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.5	3	1729	2719	403	2.3388076702385936	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.75	0	6841	52892	405	3.082157011502872	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.1	0	52	40	20	13.865731351687144	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.25	0	68	94	9	15.6429326160554	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.5	0	139	331	9	16.759094334012516	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.75	0	409	3805	7	20.832942127631007	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.1	0	72	75	15	10.271910863017542	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.25	0	83	142	7	11.579598238688142	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.5	0	165	474	2	16.247312697200865	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.75	0	531	6914	1	19.591178970805142	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.1	3	113	110	37	6.945859794334991	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.25	0	127	221	12	8.271839991602455	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.5	0	188	555	2	12.879604948545667	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.75	0	594	8342	1	17.00584173743403	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.1	7	160	120	57	4.787418406615407	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.25	3	184	274	24	6.074910440657029	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.5	0	254	726	4	9.6801544879605	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.75	0	661	9689	1	15.550520433665145	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.1	20	231	139	117	3.4076661628046465	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.25	6	286	378	58	4.177525745649871	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.5	0	416	1084	10	6.019026765251473	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.75	0	777	11841	1	12.839119549723915	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.1	71	299	128	190	1.9695674606745133	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.25	28	396	413	128	2.334648881405732	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.5	3	698	1557	50	3.498351724874082	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.75	0	1315	18789	4	7.488687666941928	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.1	0	22	28	2	26.06274216051757	0.74
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.25	0	22	51	2	33.76208078856446	0.51
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.5	0	25	72	1	67.92120140280205	0.29999999999999993
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.75	0	50	610	1	150.0347013193948	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.1	0	66	74	12	11.14538904523736	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.25	0	68	129	4	13.643001425246329	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.5	0	82	255	1	23.899738523406697	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.75	0	101	1608	1	62.25953565064061	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.1	3	113	110	37	6.945859794334991	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.25	0	127	221	12	8.271839991602455	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.5	0	151	457	2	14.343762408135868	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.75	0	193	3246	1	32.25230160288494	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.1	7	160	120	57	4.787418406615407	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.25	3	184	274	24	6.074910440657029	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.5	0	238	693	3	10.067431185761178	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.75	0	329	5505	1	23.536415628840803	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.1	20	231	139	117	3.4076661628046465	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.25	6	286	378	58	4.177525745649871	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.5	0	415	1082	10	6.083101866688652	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.75	0	631	10073	1	14.158864242052852	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.1	71	299	128	190	1.9695674606745133	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.25	28	396	413	128	2.334648881405732	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.5	3	698	1557	50	3.498351724874082	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.75	0	1309	18719	4	7.530161484927877	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.1	0	22	28	2	26.06274216051757	0.74
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.25	0	22	51	2	33.76208078856446	0.51
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.5	0	25	72	1	67.92120140280205	0.29999999999999993
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.75	0	25	252	1	155.62495429718203	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.1	0	66	74	12	11.14538904523736	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.25	0	68	129	4	13.643001425246329	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.5	0	82	255	1	23.899738523406697	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.75	0	97	1547	1	63.39826491019393	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.1	3	113	110	37	6.945859794334991	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.25	0	127	221	12	8.271839991602455	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.5	0	151	457	2	14.343762408135868	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.75	0	193	3246	1	32.25230160288494	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.1	7	160	120	57	4.787418406615407	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.25	3	184	274	24	6.074910440657029	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.5	0	238	693	3	10.067431185761178	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.75	0	329	5505	1	23.536415628840803	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.1	20	231	139	117	3.4076661628046465	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.25	6	286	378	58	4.177525745649871	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.5	0	415	1082	10	6.083101866688652	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.75	0	631	10073	1	14.158864242052852	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.1	71	299	128	190	1.9695674606745133	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.25	28	396	413	128	2.334648881405732	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.5	3	698	1557	50	3.498351724874082	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.75	0	1309	18719	4	7.530161484927877	0.0
