projection_function	clustering_algorithm	n_cubes	perc_overlap	unclustered_samples	num_clusters	num_edges	num_connected_components	std_dev_cluster_sizes	combined_score
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	10	0.25	0	78	98	17	13.52658278408097	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	10	0.5	0	122	302	6	20.32400809450564	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	10	0.75	0	176	2319	1	45.6248061243475	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	15	0.1	0	102	71	43	6.225667744882111	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	15	0.25	0	128	193	23	8.811803912003136	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	15	0.5	0	190	473	12	12.766212331201395	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	15	0.75	0	316	3916	2	27.931350502453025	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	20	0.1	0	154	83	77	4.3174542888738765	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	20	0.25	0	180	253	31	5.699317697954925	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	20	0.5	0	250	662	10	9.034656828015107	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	20	0.75	0	468	6090	5	20.877577279712042	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	30	0.1	3	242	119	141	2.6646357069182978	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	30	0.25	0	278	321	72	3.201190274077811	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	30	0.5	0	400	1011	17	5.192445835056924	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	30	0.75	0	748	9643	8	13.23359216356844	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	50	0.1	20	384	144	255	1.415591561261924	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	50	0.25	3	494	511	168	1.7171970637850753	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	50	0.5	0	710	1602	49	2.858269827615797	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	50	0.75	0	1322	17214	10	6.860337048936478	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	5	0.1	0	431	85	346	1.349921397112402	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	5	0.25	0	575	263	351	1.4234716209241967	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	5	0.5	0	1143	1452	351	1.3951348592586312	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	5	0.75	0	4131	24067	352	1.3862514532207113	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.1	0	435	94	350	1.3484282282526499	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.25	0	566	285	349	1.3634494375534243	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.5	0	1258	1798	337	1.4007063064631116	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.75	0	4623	30186	341	1.389083483384011	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.1	0	433	105	340	1.3626179195524897	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.25	0	635	449	334	1.3057919781440612	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.5	0	1330	1959	341	1.3343142791379154	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.75	0	4937	33991	341	1.3636256215079883	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.1	0	443	109	338	1.2889528884069934	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.25	0	658	467	334	1.2688649986899163	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.5	0	1357	2045	335	1.3176296903305733	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.75	0	5098	36231	337	1.3510903620630397	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.1	3	442	126	332	1.29822663496521	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.25	0	625	418	327	1.290606059183049	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.5	0	1378	2166	317	1.3428511353157127	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.75	0	5277	39321	316	1.3626240053293897	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.1	20	430	136	309	1.1822122244526208	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.25	3	663	533	310	1.2818241303514906	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.5	0	1407	2263	308	1.3182242298659406	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.75	0	5493	42358	309	1.3337436529864601	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.1	0	36	17	19	14.82355066510678	0.19999999999999996
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.25	0	54	49	18	13.500711254951526	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.5	0	97	192	16	15.047634006421072	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.75	0	346	2900	13	15.012943951261908	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.1	0	44	37	17	12.663863960625253	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.25	0	58	68	15	12.953314139852685	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.5	0	136	300	15	12.637205463935302	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.75	0	432	4165	10	13.654692134352596	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.1	0	54	51	18	10.664351600623846	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.25	0	73	115	15	12.275287356198133	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.5	0	140	334	11	13.205325147261538	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.75	0	458	4932	8	13.734000210076108	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.1	0	79	58	27	7.585246983413994	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.25	0	92	153	17	9.719603872220938	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.5	0	153	378	11	12.569009813400188	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.75	0	486	5623	9	13.901203045816507	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.1	3	124	98	43	4.364468146983706	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.25	0	143	222	21	5.386948908583974	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.5	0	208	518	12	8.964322312324049	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.75	0	567	7022	10	12.741246344955377	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.1	20	193	121	87	2.445354339527957	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.25	3	249	343	52	3.010521701544287	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.5	0	363	880	17	4.902920375186619	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.75	0	723	9539	11	10.845394094879023	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.1	0	21	10	11	38.49628188307101	0.6100000000000001
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.25	0	27	32	9	42.353920660737856	0.43999999999999995
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.5	0	46	84	8	51.977310739956856	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.75	0	150	1267	7	66.85027250006789	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.1	0	36	32	14	18.78950570641383	0.1999999999999999
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.25	0	42	56	10	22.29059775554078	0.0199999999999999
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.5	0	77	172	7	32.345161598496546	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.75	0	185	1873	5	57.56740159854263	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.1	0	54	51	18	10.664351600623846	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.25	0	67	111	12	14.132901943816453	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.5	0	105	246	8	21.33847727099799	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.75	0	237	2604	5	40.18570938703992	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.1	0	79	58	27	7.585246983413994	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.25	0	92	153	17	9.719603872220938	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.5	0	134	328	9	15.178774266649954	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.75	0	297	3388	6	32.08077627660434	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.1	3	124	98	43	4.364468146983706	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.25	0	143	222	21	5.386948908583974	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.5	0	206	516	11	9.008841657724394	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.75	0	418	5075	7	21.842604819853108	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.1	20	193	121	87	2.445354339527957	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.25	3	248	343	51	2.9997804940506883	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.5	0	362	880	16	4.893185397202945	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.75	0	692	9229	8	11.47333066940039	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.1	0	16	10	6	35.680658275878265	0.81
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.25	0	18	28	4	38.51667107392959	0.7199999999999999
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.5	0	21	50	1	53.09231253951603	0.56
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.75	0	25	252	1	107.76141053271344	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.1	0	34	32	12	18.436391160721826	0.2799999999999999
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.25	0	39	54	9	21.83920077144092	0.09999999999999991
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.5	0	61	148	3	31.779964413682244	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.75	0	88	1159	1	57.445554532419564	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.1	0	51	50	16	10.277353296096214	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.25	0	64	110	10	13.87154200997045	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.5	0	95	232	6	20.968384062533428	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.75	0	158	2094	1	37.727901188914466	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.1	0	77	58	25	7.49826538663439	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.25	0	90	153	15	9.622658445333885	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.5	0	125	315	7	14.796354145531932	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.75	0	234	2969	3	31.021384005468345	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.1	3	121	97	41	4.3079181277879846	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.25	0	139	221	18	5.301470041136755	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.5	0	200	508	10	8.869102265731295	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.75	0	374	4814	4	21.39683809424278	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.1	20	192	121	86	2.4366930199070804	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.25	3	247	342	51	2.9914727438729054	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.5	0	355	868	15	4.853337199068649	0.0
TSNE(random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.75	0	661	8989	7	11.255243147315193	0.0
